date,asset_id,return,ticker
2020-05-27,AAPL,0.004356978547773949,AAPL
2020-05-28,AAPL,0.00044021247403969177,AAPL
2020-05-29,AAPL,-0.0009743343491596113,AAPL
2020-06-01,AAPL,0.01229807438984043,AAPL
2020-06-02,AAPL,0.004629131367416051,AAPL
2020-06-03,AAPL,0.005505150408243287,AAPL
2020-06-04,AAPL,-0.008611902429045859,AAPL
2020-06-05,AAPL,0.02848108871419197,AAPL
2020-06-08,AAPL,0.005912518062808125,AAPL
2020-06-09,AAPL,0.03157781018335504,AAPL
2020-06-10,AAPL,0.02572761390096545,AAPL
2020-06-11,AAPL,-0.04801063041468456,AAPL
2020-06-12,AAPL,0.008633546079078513,AAPL
2020-06-15,AAPL,0.012367258473462206,AAPL
2020-06-16,AAPL,0.026502217400756756,AAPL
2020-06-17,AAPL,-0.0013915950663174748,AAPL
2020-06-18,AAPL,0.0003981142728579634,AAPL
2020-06-19,AAPL,-0.005714627970377806,AAPL
2020-06-22,AAPL,0.026163921737485385,AAPL
2020-06-23,AAPL,0.0213446953626526,AAPL
2020-06-24,AAPL,-0.017652109544921357,AAPL
2020-06-25,AAPL,0.013275629959448532,AAPL
2020-06-26,AAPL,-0.030725785402675565,AAPL
2020-06-29,AAPL,0.02304656187160048,AAPL
2020-06-30,AAPL,0.008347746735082762,AAPL
2020-07-01,AAPL,-0.0018915573854124679,AAPL
2020-07-02,AAPL,0.0,AAPL
2020-07-06,AAPL,0.026750364382224667,AAPL
2020-07-07,AAPL,-0.003102755485414943,AAPL
2020-07-08,AAPL,0.02328986297814173,AAPL
2020-07-09,AAPL,0.004300282589998705,AAPL
2020-07-10,AAPL,0.001749416587080388,AAPL
2020-07-13,AAPL,-0.00461327343056861,AAPL
2020-07-14,AAPL,0.01654859122882857,AAPL
2020-07-15,AAPL,0.0068772152611285,AAPL
2020-07-16,AAPL,-0.012304940705938017,AAPL
2020-07-17,AAPL,-0.0020202725418617673,AAPL
2020-07-20,AAPL,0.02107396302306519,AAPL
2020-07-21,AAPL,-0.0138017123997064,AAPL
2020-07-22,AAPL,0.002809345319873424,AAPL
2020-07-23,AAPL,-0.04551670521611739,AAPL
2020-07-24,AAPL,-0.0024770241657605663,AAPL
2020-07-27,AAPL,0.023700113580204185,AAPL
2020-07-28,AAPL,-0.016427456809412044,AAPL
2020-07-29,AAPL,0.019168277987855475,AAPL
2020-07-30,AAPL,0.012100238171228073,AAPL
2020-07-31,AAPL,0.10468858416664717,AAPL
2020-08-03,AAPL,0.02519762369993761,AAPL
2020-08-04,AAPL,0.0066781907148065756,AAPL
2020-08-05,AAPL,0.0036248017877205108,AAPL
2020-08-06,AAPL,0.034889116266893394,AAPL
2020-08-07,AAPL,-0.022735882395345963,AAPL
2020-08-10,AAPL,0.014534860077704659,AAPL
2020-08-11,AAPL,-0.029739762439377704,AAPL
2020-08-12,AAPL,0.03323424594603641,AAPL
2020-08-13,AAPL,0.01769747693471624,AAPL
2020-08-14,AAPL,-0.0008911937377156232,AAPL
2020-08-17,AAPL,-0.0026107235735789436,AAPL
2020-08-18,AAPL,0.008332780223650138,AAPL
2020-08-19,AAPL,0.001254544570536531,AAPL
2020-08-20,AAPL,0.022189888417585735,AAPL
2020-08-21,AAPL,0.051532226087030564,AAPL
2020-08-24,AAPL,0.01196030535836723,AAPL
2020-08-25,AAPL,-0.008203769163331098,AAPL
2020-08-26,AAPL,0.013599049483647985,AAPL
2020-08-27,AAPL,-0.011954213402472713,AAPL
2020-08-28,AAPL,-0.001620006180552136,AAPL
2020-08-31,AAPL,0.033912130396602125,AAPL
2020-09-01,AAPL,0.03983254888071164,AAPL
2020-09-02,AAPL,-0.02071833736518347,AAPL
2020-09-03,AAPL,-0.08006082849399176,AAPL
2020-09-04,AAPL,0.0006617950834086894,AAPL
2020-09-08,AAPL,-0.06729493454153412,AAPL
2020-09-09,AAPL,0.039886626088286636,AAPL
2020-09-10,AAPL,-0.032645821153773014,AAPL
2020-09-11,AAPL,-0.01312892769298879,AAPL
2020-09-14,AAPL,0.030000012629457284,AAPL
2020-09-15,AAPL,0.0015603578373410976,AAPL
2020-09-16,AAPL,-0.02951375758423247,AAPL
2020-09-17,AAPL,-0.015963489917082074,AAPL
2020-09-18,AAPL,-0.03172032951994752,AAPL
2020-09-21,AAPL,0.030326139106720218,AAPL
2020-09-22,AAPL,0.015715583945540068,AAPL
2020-09-23,AAPL,-0.041946161201528054,AAPL
2020-09-24,AAPL,0.010268867546654903,AAPL
2020-09-25,AAPL,0.03751622477784533,AAPL
2020-09-28,AAPL,0.023868939199084505,AAPL
2020-09-29,AAPL,-0.007567811066530927,AAPL
2020-09-30,AAPL,0.015075743774001893,AAPL
2020-10-01,AAPL,0.008462105836714251,AAPL
2020-10-02,AAPL,-0.03228017772648495,AAPL
2020-10-05,AAPL,0.030791064394078527,AAPL
2020-10-06,AAPL,-0.028669477002921107,AAPL
2020-10-07,AAPL,0.016967072728912846,AAPL
2020-10-08,AAPL,-0.0009559327890272806,AAPL
2020-10-09,AAPL,0.01739597778205515,AAPL
2020-10-12,AAPL,0.06352058083238354,AAPL
2020-10-13,AAPL,-0.026527353583520874,AAPL
2020-10-14,AAPL,0.0007430046276535318,AAPL
2020-10-15,AAPL,-0.003960678652602856,AAPL
2020-10-16,AAPL,-0.01400046911707753,AAPL
2020-10-19,AAPL,-0.025541749008448744,AAPL
2020-10-20,AAPL,0.013191800317978286,AAPL
2020-10-21,AAPL,-0.005446461882891995,AAPL
2020-10-22,AAPL,-0.00958303380749359,AAPL
2020-10-23,AAPL,-0.006134044264754834,AAPL
2020-10-26,AAPL,8.695803642888578e-05,AAPL
2020-10-27,AAPL,0.013472269218889554,AAPL
2020-10-28,AAPL,-0.04631231710934247,AAPL
2020-10-29,AAPL,0.03705054517875861,AAPL
2020-10-30,AAPL,-0.056017989931771095,AAPL
2020-11-02,AAPL,-0.0008267631899877559,AAPL
2020-11-03,AAPL,0.01535354352695717,AAPL
2020-11-04,AAPL,0.04083669711401394,AAPL
2020-11-05,AAPL,0.03549359770130733,AAPL
2020-11-06,AAPL,-0.0011361336176055614,AAPL
2020-11-09,AAPL,-0.019967776127830517,AAPL
2020-11-10,AAPL,-0.00300903668675101,AAPL
2020-11-11,AAPL,0.03035266330660269,AAPL
2020-11-12,AAPL,-0.002343327824885888,AAPL
2020-11-13,AAPL,0.0004193849144094042,AAPL
2020-11-16,AAPL,0.008720509744589044,AAPL
2020-11-17,AAPL,-0.007564455451936403,AAPL
2020-11-18,AAPL,-0.011391214763063706,AAPL
2020-11-19,AAPL,0.005168272601920876,AAPL
2020-11-20,AAPL,-0.010957782922709325,AAPL
2020-11-23,AAPL,-0.029742566481034127,AAPL
2020-11-24,AAPL,0.011594242244108877,AAPL
2020-11-25,AAPL,0.007467029655600088,AAPL
2020-11-27,AAPL,0.004826412496071963,AAPL
2020-11-30,AAPL,0.02109966826989651,AAPL
2020-12-01,AAPL,0.030827574168568628,AAPL
2020-12-02,AAPL,0.002933359653110701,AAPL
2020-12-03,AAPL,-0.0011374570218944946,AAPL
2020-12-04,AAPL,-0.005612467646761932,AAPL
2020-12-07,AAPL,0.012270028803390565,AAPL
2020-12-08,AAPL,0.005090906739632084,AAPL
2020-12-09,AAPL,-0.02090393495443521,AAPL
2020-12-10,AAPL,0.011989048721542384,AAPL
2020-12-11,AAPL,-0.0067347215088485735,AAPL
2020-12-14,AAPL,-0.005146956097098254,AAPL
2020-12-15,AAPL,0.05009042000192343,AAPL
2020-12-16,AAPL,-0.0005474425464445654,AAPL
2020-12-17,AAPL,0.0069635220990491575,AAPL
2020-12-18,AAPL,-0.015850814060554996,AAPL
2020-12-21,AAPL,0.012395532021858058,AAPL
2020-12-22,AAPL,0.028464189613132795,AAPL
2020-12-23,AAPL,-0.006975848877387558,AAPL
2020-12-24,AAPL,0.007712171268594803,AAPL
2020-12-28,AAPL,0.0357657767655426,AAPL
2020-12-29,AAPL,-0.013314744725352434,AAPL
2020-12-30,AAPL,-0.008526611809524853,AAPL
2020-12-31,AAPL,-0.007702705081046868,AAPL
2021-01-04,AAPL,-0.024719466877989538,AAPL
2021-01-05,AAPL,0.012364176253722992,AAPL
2021-01-06,AAPL,-0.033661831409709464,AAPL
2021-01-07,AAPL,0.0341232471824886,AAPL
2021-01-08,AAPL,0.008630892157260428,AAPL
2021-01-11,AAPL,-0.023248640809390597,AAPL
2021-01-12,AAPL,-0.0013953738448723163,AAPL
2021-01-13,AAPL,0.016226665846455157,AAPL
2021-01-14,AAPL,-0.015127167312718015,AAPL
2021-01-15,AAPL,-0.013730551407961422,AAPL
2021-01-19,AAPL,0.0054271865531052566,AAPL
2021-01-20,AAPL,0.03285620601609751,AAPL
2021-01-21,AAPL,0.03665823542937807,AAPL
2021-01-22,AAPL,0.016073718946230997,AAPL
2021-01-25,AAPL,0.027683712702395447,AAPL
2021-01-26,AAPL,0.0016795063992278703,AAPL
2021-01-27,AAPL,-0.007683908517738369,AAPL
2021-01-28,AAPL,-0.03498537894955289,AAPL
2021-01-29,AAPL,-0.03742040613030595,AAPL
2021-02-01,AAPL,0.016520199988752315,AAPL
2021-02-02,AAPL,0.006336539675042774,AAPL
2021-02-03,AAPL,-0.007778428911710322,AAPL
2021-02-04,AAPL,0.025757684022364113,AAPL
2021-02-05,AAPL,-0.0030978352724067015,AAPL
2021-02-08,AAPL,0.0010968387789040968,AAPL
2021-02-09,AAPL,-0.006573478969719049,AAPL
2021-02-10,AAPL,-0.00455863735479467,AAPL
2021-02-11,AAPL,-0.0019204636235470307,AAPL
2021-02-12,AAPL,0.0017759950714077988,AAPL
2021-02-16,AAPL,-0.016103866886180707,AAPL
2021-02-17,AAPL,-0.017644006166256943,AAPL
2021-02-18,AAPL,-0.008636454471991462,AAPL
2021-02-19,AAPL,0.0012334504019175796,AAPL
2021-02-22,AAPL,-0.02979897541952603,AAPL
2021-02-23,AAPL,-0.0011111175350734248,AAPL
2021-02-24,AAPL,-0.004052095958272606,AAPL
2021-02-25,AAPL,-0.03478254131540659,AAPL
2021-02-26,AAPL,0.0022314494859321243,AAPL
2021-03-01,AAPL,0.05385129828976254,AAPL
2021-03-02,AAPL,-0.020893489537440746,AAPL
2021-03-03,AAPL,-0.024456864363242903,AAPL
2021-03-04,AAPL,-0.015811728587187934,AAPL
2021-03-05,AAPL,0.010738172673817603,AAPL
2021-03-08,AAPL,-0.04167343777669752,AAPL
2021-03-09,AAPL,0.04064973989441478,AAPL
2021-03-10,AAPL,-0.009166507210337071,AAPL
2021-03-11,AAPL,0.016502563315776708,AAPL
2021-03-12,AAPL,-0.00762531626838181,AAPL
2021-03-15,AAPL,0.024456477947457644,AAPL
2021-03-16,AAPL,0.01274312889360485,AAPL
2021-03-17,AAPL,-0.006450680418935817,AAPL
2021-03-18,AAPL,-0.033905175282971656,AAPL
2021-03-19,AAPL,-0.004480062597137846,AAPL
2021-03-22,AAPL,0.02833569074578457,AAPL
2021-03-23,AAPL,-0.006888789362640146,AAPL
2021-03-24,AAPL,-0.019993428744385144,AAPL
2021-03-25,AAPL,0.004163428426438687,AAPL
2021-03-26,AAPL,0.005141427916760977,AAPL
2021-03-29,AAPL,0.0014851916722506964,AAPL
2021-03-30,AAPL,-0.01227457122726161,AAPL
2021-03-31,AAPL,0.01876557430887682,AAPL
2021-04-01,AAPL,0.006958785248344812,AAPL
2021-04-05,AAPL,0.023577089092856385,AAPL
2021-04-06,AAPL,0.0024623527928078204,AAPL
2021-04-07,AAPL,0.013390418916691349,AAPL
2021-04-08,AAPL,0.019233817290464028,AAPL
2021-04-09,AAPL,0.020251443602389285,AAPL
2021-04-12,AAPL,-0.01323268106659603,AAPL
2021-04-13,AAPL,0.02430626535364766,AAPL
2021-04-14,AAPL,-0.01785312854529908,AAPL
2021-04-15,AAPL,0.018707693870303244,AAPL
2021-04-16,AAPL,-0.002527904440250195,AAPL
2021-04-19,AAPL,0.005068621872237333,AAPL
2021-04-20,AAPL,-0.012829794093812352,AAPL
2021-04-21,AAPL,0.0029299789752381677,AAPL
2021-04-22,AAPL,-0.011685559763061737,AAPL
2021-04-23,AAPL,0.018038547778166603,AAPL
2021-04-26,AAPL,0.0029776470033884284,AAPL
2021-04-27,AAPL,-0.002449236657288467,AAPL
2021-04-28,AAPL,-0.006027264910556274,AAPL
2021-04-29,AAPL,-0.0007487115687195844,AAPL
2021-04-30,AAPL,-0.015133216529440885,AAPL
2021-05-03,AAPL,0.008215508277894079,AAPL
2021-05-04,AAPL,-0.03538553879642525,AAPL
2021-05-05,AAPL,0.0019553007250554533,AAPL
2021-05-06,AAPL,0.012802668509267034,AAPL
2021-05-07,AAPL,0.005327514444634085,AAPL
2021-05-10,AAPL,-0.025804875063591082,AAPL
2021-05-11,AAPL,-0.0074102312554856775,AAPL
2021-05-12,AAPL,-0.024938359473884897,AAPL
2021-05-13,AAPL,0.017919758224857363,AAPL
2021-05-14,AAPL,0.019844486167040598,AAPL
2021-05-17,AAPL,-0.009258358236666098,AAPL
2021-05-18,AAPL,-0.011245856778200003,AAPL
2021-05-19,AAPL,-0.001281483885684609,AAPL
2021-05-20,AAPL,0.021012133526107757,AAPL
2021-05-21,AAPL,-0.01476703381656519,AAPL
2021-05-24,AAPL,0.013314119747464437,AAPL
2021-05-25,AAPL,-0.0015734977572350317,AAPL
2021-05-26,AAPL,-0.0003941946594480106,AAPL
2021-05-27,AAPL,-0.01237668776237355,AAPL
2021-05-28,AAPL,-0.0053479040071267026,AAPL
2021-06-01,AAPL,-0.002648291722878726,AAPL
2021-06-02,AAPL,0.006276042556407235,AAPL
2021-06-03,AAPL,-0.012154153620628216,AAPL
2021-06-04,AAPL,0.019022246888661165,AAPL
2021-06-07,AAPL,7.932236709362606e-05,AAPL
2021-06-08,AAPL,0.006672053368973696,AAPL
2021-06-09,AAPL,0.003077205566142549,AAPL
2021-06-10,AAPL,-0.008023343902445634,AAPL
2021-06-11,AAPL,0.009832642741857134,AAPL
2021-06-14,AAPL,0.0245777734003505,AAPL
2021-06-15,AAPL,-0.006437677572067035,AAPL
2021-06-16,AAPL,0.003934031562611073,AAPL
2021-06-17,AAPL,0.012600554217940374,AAPL
2021-06-18,AAPL,-0.01009134562667413,AAPL
2021-06-21,AAPL,0.014103762216048699,AAPL
2021-06-22,AAPL,0.012698350026621563,AAPL
2021-06-23,AAPL,-0.002089717787710055,AAPL
2021-06-24,AAPL,-0.002169075092951611,AAPL
2021-06-25,AAPL,-0.0022485827516200985,AAPL
2021-06-28,AAPL,0.012545527413027724,AAPL
2021-06-29,AAPL,0.011500538939088978,AAPL
2021-06-30,AAPL,0.004621332167484393,AAPL
2021-07-01,AAPL,0.0022633815109329714,AAPL
2021-07-02,AAPL,0.019596398434466478,AAPL
2021-07-06,AAPL,0.014718287518335593,AAPL
2021-07-07,AAPL,0.01795538403834196,AAPL
2021-07-08,AAPL,-0.009199969493181137,AAPL
2021-07-09,AAPL,0.013055105957204827,AAPL
2021-07-12,AAPL,-0.004203544138884019,AAPL
2021-07-13,AAPL,0.007889075421790626,AAPL
2021-07-14,AAPL,0.024100515353487673,AAPL
2021-07-15,AAPL,-0.004491920090840873,AAPL
2021-07-16,AAPL,-0.014076073108871268,AAPL
2021-07-19,AAPL,-0.026914367794295124,AAPL
2021-07-20,AAPL,0.025973946126607306,AAPL
2021-07-21,AAPL,-0.005131805627029751,AAPL
2021-07-22,AAPL,0.00962879789108273,AAPL
2021-07-23,AAPL,0.011988914624647684,AAPL
2021-07-26,AAPL,0.0028944239544690387,AAPL
2021-07-27,AAPL,-0.014899992106186866,AAPL
2021-07-28,AAPL,-0.01219627590334027,AAPL
2021-07-29,AAPL,0.0045524036121495914,AAPL
2021-07-30,AAPL,0.0015104836651167464,AAPL
2021-08-02,AAPL,-0.002330716901584373,AAPL
2021-08-03,AAPL,0.012644313369182258,AAPL
2021-08-04,AAPL,-0.0027824629164142634,AAPL
2021-08-05,AAPL,0.0007488284123975397,AAPL
2021-08-06,AAPL,-0.004766965431524439,AAPL
2021-08-09,AAPL,-0.0003426932655911097,AAPL
2021-08-10,AAPL,-0.0033537088552280103,AAPL
2021-08-11,AAPL,0.0017855683433576353,AAPL
2021-08-12,AAPL,0.02077344493586386,AAPL
2021-08-13,AAPL,0.0014104833905301817,AAPL
2021-08-16,AAPL,0.01354787841514371,AAPL
2021-08-17,AAPL,-0.006154103700274471,AAPL
2021-08-18,AAPL,-0.025500942754123068,AAPL
2021-08-19,AAPL,0.002322800069865405,AAPL
2021-08-20,AAPL,0.010157036150111098,AAPL
2021-08-23,AAPL,0.010257026322264773,AAPL
2021-08-24,AAPL,-0.0006012415575578078,AAPL
2021-08-25,AAPL,-0.008421297632361324,AAPL
2021-08-26,AAPL,-0.005527147335159244,AAPL
2021-08-27,AAPL,0.007184688188978106,AAPL
2021-08-30,AAPL,0.03041715051362215,AAPL
2021-08-31,AAPL,-0.008424618304261666,AAPL
2021-09-01,AAPL,0.004478643389871362,AAPL
2021-09-02,AAPL,0.007474812697064959,AAPL
2021-09-03,AAPL,0.004230150000035682,AAPL
2021-09-07,AAPL,0.015489509300506743,AAPL
2021-09-08,AAPL,-0.010083517710139711,AAPL
2021-09-09,AAPL,-0.006705076120872011,AAPL
2021-09-10,AAPL,-0.0331017811124541,AAPL
2021-09-13,AAPL,0.0038935191387503565,AAPL
2021-09-14,AAPL,-0.009561969069555531,AAPL
2021-09-15,AAPL,0.006143481300447284,AAPL
2021-09-16,AAPL,-0.00161055670144572,AAPL
2021-09-17,AAPL,-0.01834798256995185,AAPL
2021-09-20,AAPL,-0.02136084137273908,AAPL
2021-09-21,AAPL,0.0034278325230250317,AAPL
2021-09-22,AAPL,0.016872331562486353,AAPL
2021-09-23,AAPL,0.006719524470352178,AAPL
2021-09-24,AAPL,0.0006126090904170489,AAPL
2021-09-27,AAPL,-0.010549982796861479,AAPL
2021-09-28,AAPL,-0.023801280300133953,AAPL
2021-09-29,AAPL,0.006482970222222217,AAPL
2021-09-30,AAPL,-0.009311565601677674,AAPL
2021-10-01,AAPL,0.00812705397383584,AAPL
2021-10-04,AAPL,-0.024605533122256218,AAPL
2021-10-05,AAPL,0.014158522885994396,AAPL
2021-10-06,AAPL,0.006306799123207751,AAPL
2021-10-07,AAPL,0.009084460652076132,AAPL
2021-10-08,AAPL,-0.0027215314859352358,AAPL
2021-10-11,AAPL,-0.000629894137569531,AAPL
2021-10-12,AAPL,-0.009102917666304333,AAPL
2021-10-13,AAPL,-0.004239806641863519,AAPL
2021-10-14,AAPL,0.020225717513543184,AAPL
2021-10-15,AAPL,0.007512423938038415,AAPL
2021-10-18,AAPL,0.01180606955813901,AAPL
2021-10-19,AAPL,0.015080117419448813,AAPL
2021-10-20,AAPL,0.003361223683195247,AAPL
2021-10-21,AAPL,0.001473527868864899,AAPL
2021-10-22,AAPL,-0.005284734861678131,AAPL
2021-10-25,AAPL,-0.00033629112687150187,AAPL
2021-10-26,AAPL,0.0045749718174759035,AAPL
2021-10-27,AAPL,-0.003147924419694248,AAPL
2021-10-28,AAPL,0.02499203714404774,AAPL
2021-10-29,AAPL,-0.018155728971233742,AAPL
2021-11-01,AAPL,-0.005607555746397264,AAPL
2021-11-02,AAPL,0.007116092775591776,AAPL
2021-11-03,AAPL,0.009798909737920969,AAPL
2021-11-04,AAPL,-0.003498984002995198,AAPL
2021-11-05,AAPL,0.003582544220866568,AAPL
2021-11-08,AAPL,-0.005552540559428665,AAPL
2021-11-09,AAPL,0.002459358700996006,AAPL
2021-11-10,AAPL,-0.01916348097331466,AAPL
2021-11-11,AAPL,-0.0003377599494498451,AAPL
2021-11-12,AAPL,0.014337080846072991,AAPL
2021-11-15,AAPL,6.653651154686635e-05,AAPL
2021-11-16,AAPL,0.00666661884673081,AAPL
2021-11-17,AAPL,0.01649003030707341,AAPL
2021-11-18,AAPL,0.028536059809635583,AAPL
2021-11-19,AAPL,0.016976097767340992,AAPL
2021-11-22,AAPL,0.002927548942621705,AAPL
2021-11-23,AAPL,0.0024219148185955497,AAPL
2021-11-24,AAPL,0.003283600949692822,AAPL
2021-11-26,AAPL,-0.03167857873641389,AAPL
2021-11-29,AAPL,0.021873603775763195,AAPL
2021-11-30,AAPL,0.031577632104310416,AAPL
2021-12-01,AAPL,-0.003206422882935489,AAPL
2021-12-02,AAPL,-0.006129403115929022,AAPL
2021-12-03,AAPL,-0.011724610951546532,AAPL
2021-12-06,AAPL,0.02150276657669714,AAPL
2021-12-07,AAPL,0.03544615946489493,AAPL
2021-12-08,AAPL,0.02278323339416577,AAPL
2021-12-09,AAPL,-0.002970042621941893,AAPL
2021-12-10,AAPL,0.02801319726814344,AAPL
2021-12-13,AAPL,-0.020674172729824303,AAPL
2021-12-14,AAPL,-0.008023345998987907,AAPL
2021-12-15,AAPL,0.028509116579024107,AAPL
2021-12-16,AAPL,-0.03926368950141801,AAPL
2021-12-17,AAPL,-0.006501800498599608,AAPL
2021-12-20,AAPL,-0.008122192797068606,AAPL
2021-12-21,AAPL,0.019087131669351054,AAPL
2021-12-22,AAPL,0.01531879872955555,AAPL
2021-12-23,AAPL,0.0036437411585430457,AAPL
2021-12-27,AAPL,0.022974876025454893,AAPL
2021-12-28,AAPL,-0.005767409041403937,AAPL
2021-12-29,AAPL,0.0005020974505660636,AAPL
2021-12-30,AAPL,-0.006578235345099381,AAPL
2021-12-31,AAPL,-0.003535305098028796,AAPL
2022-01-03,AAPL,0.025004243700552653,AAPL
2022-01-04,AAPL,-0.01269160694785787,AAPL
2022-01-05,AAPL,-0.026599819872557107,AAPL
2022-01-06,AAPL,-0.01669316538184673,AAPL
2022-01-07,AAPL,0.0009880992022950341,AAPL
2022-01-10,AAPL,0.00011629204446483854,AAPL
2022-01-11,AAPL,0.016783681740251133,AAPL
2022-01-12,AAPL,0.0025703199696112122,AAPL
2022-01-13,AAPL,-0.019028051344610386,AAPL
2022-01-14,AAPL,0.0051105497221088925,AAPL
2022-01-18,AAPL,-0.018894240277289143,AAPL
2022-01-19,AAPL,-0.021024539956176702,AAPL
2022-01-20,AAPL,-0.010347234208610723,AAPL
2022-01-21,AAPL,-0.012765101134262768,AAPL
2022-01-24,AAPL,-0.004864398553469318,AAPL
2022-01-25,AAPL,-0.011384422806049121,AAPL
2022-01-26,AAPL,-0.0005636012548935199,AAPL
2022-01-27,AAPL,-0.0029430228855451546,AAPL
2022-01-28,AAPL,0.06977764092776484,AAPL
2022-01-31,AAPL,0.026125749210165194,AAPL
